DonorId,LastDonationDate,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,RFM_Segment,RFM_Customer_Segment
37518,27/07/2011,2959,1,1600,1,1,1,3,Low-Value,Lost
37519,15/12/2013,2087,6,6054.84,2,1,1,4,Low-Value,Can't Lose
37520,07/06/2019,87,9,17613.59,5,1,1,7,High-Value,Potential Loyalists
37521,11/06/2013,2274,4,12800,2,1,1,4,Low-Value,Can't Lose
37522,01/08/2017,762,2,5300,4,1,1,6,Mid-Value,Potential Loyalists
37523,10/09/2011,2914,1,1600,1,1,1,3,Low-Value,Lost
37524,08/08/2011,2947,1,2000,1,1,1,3,Low-Value,Lost
37525,01/11/2012,2496,3,26169,2,1,1,4,Low-Value,Can't Lose
37526,05/03/2013,2372,4,15000,2,1,1,4,Low-Value,Can't Lose
37527,05/06/2018,454,5,11700,5,1,1,7,High-Value,Potential Loyalists
37528,06/07/2011,2980,1,2450,1,1,1,3,Low-Value,Lost
37529,14/11/2016,1022,8,40649.55,4,1,1,6,Mid-Value,Potential Loyalists
37530,12/07/2011,2974,1,2250,1,1,1,3,Low-Value,Lost
37531,25/09/2011,2899,1,8730,1,1,1,3,Low-Value,Lost
37532,03/07/2014,1887,3,12235,3,1,1,5,Low-Value,At Risk Customers
37533,21/09/2012,2537,2,22200,2,1,1,4,Low-Value,Can't Lose
37534,15/06/2015,1540,8,40019.28,3,1,1,5,Low-Value,At Risk Customers
37535,21/12/2017,620,11,96728.25,5,1,1,7,High-Value,Potential Loyalists
37537,01/07/2011,2985,1,10000,1,1,1,3,Low-Value,Lost
37538,31/12/2011,2802,2,4800,1,1,1,3,Low-Value,Lost
37539,01/07/2014,1889,80,231915.5,3,2,2,7,High-Value,Potential Loyalists
37540,01/04/2018,519,16,42610.05,5,1,1,7,High-Value,Potential Loyalists
37541,29/09/2011,2895,1,2655,1,1,1,3,Low-Value,Lost
37542,01/07/2016,1158,4,6000,4,1,1,6,Mid-Value,Potential Loyalists
37543,30/06/2015,1525,9,16120,3,1,1,5,Low-Value,At Risk Customers
37903,04/11/2014,1763,2,8000,3,1,1,5,Low-Value,At Risk Customers
37904,03/08/2011,2952,1,5000,1,1,1,3,Low-Value,Lost
37905,17/11/2015,1385,4,15000,3,1,1,5,Low-Value,At Risk Customers
37906,28/03/2013,2349,3,12500,2,1,1,4,Low-Value,Can't Lose
37907,02/09/2011,2922,1,2643.33,1,1,1,3,Low-Value,Lost
37908,05/08/2011,2950,1,4800,1,1,1,3,Low-Value,Lost
37909,17/06/2019,77,32,193075.27,5,1,2,8,High-Value,Potential Loyalists
37910,30/04/2014,1951,8,49990,3,1,1,5,Low-Value,At Risk Customers
37911,24/10/2013,2139,4,38000,2,1,1,4,Low-Value,Can't Lose
37912,04/07/2011,2982,1,10000,1,1,1,3,Low-Value,Lost
37913,16/06/2015,1539,2,2800,3,1,1,5,Low-Value,At Risk Customers
37914,22/04/2016,1228,4,40000,4,1,1,6,Mid-Value,Potential Loyalists
37915,14/07/2011,2972,1,8500,1,1,1,3,Low-Value,Lost
37916,14/07/2011,2972,1,8500,1,1,1,3,Low-Value,Lost
37918,22/07/2011,2964,1,8000,1,1,1,3,Low-Value,Lost
37919,15/03/2019,171,47,234601.66,5,1,2,8,High-Value,Potential Loyalists
37920,23/07/2012,2597,3,34450,2,1,1,4,Low-Value,Can't Lose
37921,13/09/2017,719,5,41500,4,1,1,6,Mid-Value,Potential Loyalists
37922,13/04/2015,1603,5,30000,3,1,1,5,Low-Value,At Risk Customers
37923,03/11/2016,1033,13,135400,4,1,1,6,Mid-Value,Potential Loyalists
37924,17/08/2011,2938,1,10200,1,1,1,3,Low-Value,Lost
37925,24/08/2011,2931,1,15500,1,1,1,3,Low-Value,Lost
37926,31/08/2011,2924,1,10000,1,1,1,3,Low-Value,Lost
37927,23/09/2015,1440,5,47190,3,1,1,5,Low-Value,At Risk Customers
37928,18/09/2013,2175,2,20250,2,1,1,4,Low-Value,Can't Lose
37930,06/09/2018,361,9,100600,5,1,1,7,High-Value,Potential Loyalists
37931,20/09/2011,2904,1,8500,1,1,1,3,Low-Value,Lost
37932,19/03/2018,532,5,36620.63,5,1,1,7,High-Value,Potential Loyalists
37933,05/08/2013,2219,1,12000,2,1,1,4,Low-Value,Can't Lose
37934,01/09/2018,366,17,97000,5,1,1,7,High-Value,Potential Loyalists
37935,19/07/2012,2601,5,65000,2,1,1,4,Low-Value,Can't Lose
37936,27/09/2011,2897,1,11000,1,1,1,3,Low-Value,Lost
37938,07/05/2015,1579,4,33100,3,1,1,5,Low-Value,At Risk Customers
37939,25/02/2015,1650,5,24500,3,1,1,5,Low-Value,At Risk Customers
37940,26/07/2014,1864,1,5000,3,1,1,5,Low-Value,At Risk Customers
37942,17/06/2015,1538,4,36100,3,1,1,5,Low-Value,At Risk Customers
37943,18/10/2012,2510,6,79372,2,1,1,4,Low-Value,Can't Lose
37945,03/03/2015,1644,6,51500,3,1,1,5,Low-Value,At Risk Customers
37946,26/07/2011,2960,1,12000,1,1,1,3,Low-Value,Lost
37947,14/04/2015,1602,6,35080,3,1,1,5,Low-Value,At Risk Customers
37948,28/07/2011,2958,1,11500,1,1,1,3,Low-Value,Lost
37949,21/11/2016,1015,6,71000,4,1,1,6,Mid-Value,Potential Loyalists
37950,20/09/2011,2904,1,8400,1,1,1,3,Low-Value,Lost
37951,16/02/2017,928,1,10000,4,1,1,6,Mid-Value,Potential Loyalists
37952,12/05/2017,843,11,75200,4,1,1,6,Mid-Value,Potential Loyalists
37954,29/10/2013,2134,2,24700,2,1,1,4,Low-Value,Can't Lose
37956,17/01/2013,2419,4,25000,2,1,1,4,Low-Value,Can't Lose
37957,11/09/2018,356,15,78120,5,1,1,7,High-Value,Potential Loyalists
37958,16/11/2012,2481,2,20000,2,1,1,4,Low-Value,Can't Lose
37959,07/11/2013,2125,1,15100,2,1,1,4,Low-Value,Can't Lose
37960,09/09/2011,2915,2,21500,1,1,1,3,Low-Value,Lost
37961,05/06/2017,819,10,74700,4,1,1,6,Mid-Value,Potential Loyalists
37962,20/09/2011,2904,1,10000,1,1,1,3,Low-Value,Lost
37964,19/09/2011,2905,1,10000,1,1,1,3,Low-Value,Lost
37965,10/07/2014,1880,3,32300,3,1,1,5,Low-Value,At Risk Customers
37966,30/09/2011,2894,1,20700,1,1,1,3,Low-Value,Lost
37967,30/01/2017,945,3,30450,4,1,1,6,Mid-Value,Potential Loyalists
37968,14/08/2011,2941,1,7515,1,1,1,3,Low-Value,Lost
37969,09/04/2015,1607,1,5000,3,1,1,5,Low-Value,At Risk Customers
37971,08/05/2017,847,6,62620,4,1,1,6,Mid-Value,Potential Loyalists
37972,11/11/2011,2852,2,14000,1,1,1,3,Low-Value,Lost
37973,13/05/2014,1938,2,27500,3,1,1,5,Low-Value,At Risk Customers
37974,27/01/2016,1314,5,56000,4,1,1,6,Mid-Value,Potential Loyalists
37975,26/04/2019,129,12,81977.09,5,1,1,7,High-Value,Potential Loyalists
37976,07/06/2012,2643,3,25000,2,1,1,4,Low-Value,Can't Lose
37977,15/06/2017,809,4,19001.84,4,1,1,6,Mid-Value,Potential Loyalists
37978,05/08/2011,2950,1,10421.4,1,1,1,3,Low-Value,Lost
37979,06/09/2011,2918,1,2500,1,1,1,3,Low-Value,Lost
37980,13/10/2014,1785,3,17300,3,1,1,5,Low-Value,At Risk Customers
37981,28/12/2017,613,8,61500,5,1,1,7,High-Value,Potential Loyalists
37982,23/08/2011,2932,1,3000,1,1,1,3,Low-Value,Lost
37983,04/03/2015,1643,3,8500,3,1,1,5,Low-Value,At Risk Customers
37984,05/09/2011,2919,1,10000,1,1,1,3,Low-Value,Lost
37985,23/08/2011,2932,1,5000,1,1,1,3,Low-Value,Lost
37986,08/07/2011,2978,1,3500,1,1,1,3,Low-Value,Lost
37987,26/06/2012,2624,4,27800,2,1,1,4,Low-Value,Can't Lose
37988,14/06/2012,2636,2,3996,2,1,1,4,Low-Value,Can't Lose
37989,27/09/2011,2897,1,2400,1,1,1,3,Low-Value,Lost
37990,26/05/2017,829,3,6500,4,1,1,6,Mid-Value,Potential Loyalists
37991,17/11/2018,289,10,122000,5,1,1,7,High-Value,Potential Loyalists
37992,23/07/2015,1502,4,31000,3,1,1,5,Low-Value,At Risk Customers
37993,02/08/2011,2953,3,1894,1,1,1,3,Low-Value,Lost
37994,22/03/2019,164,3,15240.7,5,1,1,7,High-Value,Potential Loyalists
37995,21/06/2019,73,15,85600,5,1,1,7,High-Value,Potential Loyalists
37996,26/11/2018,280,15,32580,5,1,1,7,High-Value,Potential Loyalists
37997,01/09/2014,1827,2,8000,3,1,1,5,Low-Value,At Risk Customers
37998,28/08/2013,2196,3,15750,2,1,1,4,Low-Value,Can't Lose
37999,07/07/2011,2979,1,1800,1,1,1,3,Low-Value,Lost
38000,24/04/2017,861,11,40250,4,1,1,6,Mid-Value,Potential Loyalists
38001,14/12/2011,2819,2,7625,1,1,1,3,Low-Value,Lost
38002,25/03/2015,1622,5,12500,3,1,1,5,Low-Value,At Risk Customers
38003,10/07/2014,1880,3,7393,3,1,1,5,Low-Value,At Risk Customers
38004,26/12/2013,2076,4,6075,2,1,1,4,Low-Value,Can't Lose
38005,26/07/2011,2960,1,1840,1,1,1,3,Low-Value,Lost
38006,30/09/2011,2894,1,4200,1,1,1,3,Low-Value,Lost
38007,05/05/2015,1581,4,29124.63,3,1,1,5,Low-Value,At Risk Customers
38014,20/04/2011,3057,2,25000,1,1,1,3,Low-Value,Lost
38015,20/04/2011,3057,2,25000,1,1,1,3,Low-Value,Lost
38016,07/02/2011,3129,1,15000,1,1,1,3,Low-Value,Lost
38017,18/02/2011,3118,1,1000,1,1,1,3,Low-Value,Lost
38018,05/05/2011,3042,8,36828.33,1,1,1,3,Low-Value,Lost
38019,06/05/2011,3041,7,30156.77,1,1,1,3,Low-Value,Lost
38020,07/03/2011,3101,1,20000,1,1,1,3,Low-Value,Lost
38021,28/04/2011,3049,3,9500,1,1,1,3,Low-Value,Lost
38022,07/04/2011,3070,1,15000,1,1,1,3,Low-Value,Lost
38026,27/04/2011,3050,1,10000,1,1,1,3,Low-Value,Lost
38027,28/04/2011,3049,1,15000,1,1,1,3,Low-Value,Lost
38029,03/05/2011,3044,1,15000,1,1,1,3,Low-Value,Lost
38030,04/05/2011,3043,1,10000,1,1,1,3,Low-Value,Lost
38032,28/04/2011,3049,1,10000,1,1,1,3,Low-Value,Lost
38034,05/05/2011,3042,1,6881.26,1,1,1,3,Low-Value,Lost
38038,28/04/2011,3049,3,11000,1,1,1,3,Low-Value,Lost
38039,08/12/2010,3190,1,15000,1,1,1,3,Low-Value,Lost
38041,03/05/2011,3044,2,11000,1,1,1,3,Low-Value,Lost
38042,29/12/2010,3169,1,10000,1,1,1,3,Low-Value,Lost
38045,11/02/2011,3125,1,20000,1,1,1,3,Low-Value,Lost
38046,11/02/2011,3125,1,20000,1,1,1,3,Low-Value,Lost
38048,15/02/2011,3121,1,20000,1,1,1,3,Low-Value,Lost
38051,27/04/2011,3050,1,5000,1,1,1,3,Low-Value,Lost
38052,02/03/2011,3106,1,15000,1,1,1,3,Low-Value,Lost
38055,11/03/2011,3097,1,10000,1,1,1,3,Low-Value,Lost
38057,13/05/2011,3034,2,11000,1,1,1,3,Low-Value,Lost
38059,11/03/2011,3097,1,10000,1,1,1,3,Low-Value,Lost
38065,28/04/2011,3049,1,1000,1,1,1,3,Low-Value,Lost
38066,28/04/2011,3049,2,12000,1,1,1,3,Low-Value,Lost
38067,26/04/2011,3051,2,22000,1,1,1,3,Low-Value,Lost
38069,09/05/2011,3038,1,5000,1,1,1,3,Low-Value,Lost
38071,25/03/2011,3083,1,10000,1,1,1,3,Low-Value,Lost
38072,13/05/2011,3034,3,21000,1,1,1,3,Low-Value,Lost
38075,31/03/2011,3077,1,10000,1,1,1,3,Low-Value,Lost
38076,06/04/2011,3071,1,10000,1,1,1,3,Low-Value,Lost
38077,06/04/2011,3071,1,20000,1,1,1,3,Low-Value,Lost
38079,13/04/2011,3064,1,10000,1,1,1,3,Low-Value,Lost
38081,21/04/2011,3056,2,11000,1,1,1,3,Low-Value,Lost
38084,21/04/2011,3056,1,10000,1,1,1,3,Low-Value,Lost
38086,28/04/2011,3049,1,10000,1,1,1,3,Low-Value,Lost
38089,13/05/2011,3034,1,10000,1,1,1,3,Low-Value,Lost
38091,13/05/2011,3034,1,10000,1,1,1,3,Low-Value,Lost
38092,01/01/2011,3166,3,19640.66,1,1,1,3,Low-Value,Lost
38093,01/01/2011,3166,2,37720,1,1,1,3,Low-Value,Lost
38096,30/11/2011,2833,1,8947,1,1,1,3,Low-Value,Lost
38097,20/10/2011,2874,1,12000,1,1,1,3,Low-Value,Lost
38098,16/07/2019,48,6,72000,5,1,1,7,High-Value,Potential Loyalists
38099,27/09/2011,2897,2,12000,1,1,1,3,Low-Value,Lost
38100,10/10/2011,2884,1,5000,1,1,1,3,Low-Value,Lost
38101,14/09/2011,2910,1,12500,1,1,1,3,Low-Value,Lost
38103,26/10/2011,2868,1,2156.36,1,1,1,3,Low-Value,Lost
38120,04/11/2011,2859,1,5600,1,1,1,3,Low-Value,Lost
38122,10/10/2011,2884,1,8950.8,1,1,1,3,Low-Value,Lost
38125,15/11/2017,656,8,30000,5,1,1,7,High-Value,Potential Loyalists
38131,26/09/2011,2898,1,6000,1,1,1,3,Low-Value,Lost
38132,02/09/2014,1826,11,24575.72,3,1,1,5,Low-Value,At Risk Customers
38137,01/09/2015,1462,4,19000,3,1,1,5,Low-Value,At Risk Customers
38138,24/11/2011,2839,1,20000,1,1,1,3,Low-Value,Lost
38142,26/10/2011,2868,1,2156.36,1,1,1,3,Low-Value,Lost
38154,02/12/2011,2831,1,5000,1,1,1,3,Low-Value,Lost
38155,01/12/2018,275,8,65985,5,1,1,7,High-Value,Potential Loyalists
38157,04/10/2011,2890,1,20000,1,1,1,3,Low-Value,Lost
38161,29/12/2015,1343,49,316495.27,4,1,2,7,High-Value,Potential Loyalists
38163,24/04/2019,131,22,256746,5,1,2,8,High-Value,Potential Loyalists
38164,29/11/2012,2468,4,16000,2,1,1,4,Low-Value,Can't Lose
38165,19/01/2015,1687,15,18467.4,3,1,1,5,Low-Value,At Risk Customers
38166,12/05/2016,1208,5,42500,4,1,1,6,Mid-Value,Potential Loyalists
38168,15/05/2019,110,9,83000,5,1,1,7,High-Value,Potential Loyalists
38169,28/12/2011,2805,3,9300,1,1,1,3,Low-Value,Lost
38170,06/12/2017,635,23,81470.66,5,1,1,7,High-Value,Potential Loyalists
38171,08/12/2011,2825,2,12500,1,1,1,3,Low-Value,Lost
38172,14/11/2014,1753,16,39662.6,3,1,1,5,Low-Value,At Risk Customers
38173,19/12/2011,2814,1,8000,1,1,1,3,Low-Value,Lost
38174,09/11/2011,2854,3,16606.55,1,1,1,3,Low-Value,Lost
38175,26/01/2012,2776,3,15000,1,1,1,3,Low-Value,Lost
38176,04/11/2011,2859,1,2000,1,1,1,3,Low-Value,Lost
38178,24/11/2011,2839,1,10000,1,1,1,3,Low-Value,Lost
38200,13/04/2011,3064,1,9000,1,1,1,3,Low-Value,Lost
38201,21/09/2011,2903,1,8000,1,1,1,3,Low-Value,Lost
38204,08/12/2011,2825,1,10000,1,1,1,3,Low-Value,Lost
38205,22/12/2011,2811,2,10000,1,1,1,3,Low-Value,Lost
38206,01/12/2011,2832,1,4000,1,1,1,3,Low-Value,Lost
38207,04/12/2011,2829,1,1625,1,1,1,3,Low-Value,Lost
38720,11/05/2015,1575,180,547680.63,3,4,4,11,High-Value,Champions
38721,23/04/2015,1593,2,17750,3,1,1,5,Low-Value,At Risk Customers
38723,16/03/2015,1631,4,30900,3,1,1,5,Low-Value,At Risk Customers
38724,14/04/2015,1602,5,22073.29,3,1,1,5,Low-Value,At Risk Customers
38725,04/10/2011,2890,1,10000,1,1,1,3,Low-Value,Lost
38727,13/10/2015,1420,9,91482.58,3,1,1,5,Low-Value,At Risk Customers
38728,20/12/2013,2082,3,5000,2,1,1,4,Low-Value,Can't Lose
38730,04/03/2019,182,14,65900,5,1,1,7,High-Value,Potential Loyalists
38731,03/10/2011,2891,1,19200,1,1,1,3,Low-Value,Lost
38733,31/05/2017,824,1,20000,4,1,1,6,Mid-Value,Potential Loyalists
38734,05/10/2015,1428,4,31000,3,1,1,5,Low-Value,At Risk Customers
38735,27/06/2016,1162,3,28000,4,1,1,6,Mid-Value,Potential Loyalists
38737,26/10/2011,2868,1,2000,1,1,1,3,Low-Value,Lost
38738,16/12/2011,2817,1,7000,1,1,1,3,Low-Value,Lost
38739,11/10/2011,2883,1,9000,1,1,1,3,Low-Value,Lost
38740,05/12/2014,1732,5,42880.16,3,1,1,5,Low-Value,At Risk Customers
38742,25/11/2011,2838,1,5750,1,1,1,3,Low-Value,Lost
38743,01/12/2014,1736,3,8163.5,3,1,1,5,Low-Value,At Risk Customers
38744,18/11/2011,2845,1,3000,1,1,1,3,Low-Value,Lost
38745,29/10/2018,308,2,28500,5,1,1,7,High-Value,Potential Loyalists
38746,21/12/2011,2812,1,5000,1,1,1,3,Low-Value,Lost
38747,19/12/2011,2814,2,2450,1,1,1,3,Low-Value,Lost
38748,10/11/2011,2853,2,9717,1,1,1,3,Low-Value,Lost
38749,27/11/2014,1740,2,26162,3,1,1,5,Low-Value,At Risk Customers
38750,10/10/2011,2884,1,2000,1,1,1,3,Low-Value,Lost
38752,12/05/2017,843,4,24500,4,1,1,6,Mid-Value,Potential Loyalists
38753,17/10/2011,2877,2,21000,1,1,1,3,Low-Value,Lost
38754,08/12/2011,2825,1,4314,1,1,1,3,Low-Value,Lost
38755,08/10/2018,329,9,54283,5,1,1,7,High-Value,Potential Loyalists
38757,09/10/2017,693,6,60039,4,1,1,6,Mid-Value,Potential Loyalists
38758,01/12/2015,1371,7,27500,3,1,1,5,Low-Value,At Risk Customers
38759,06/10/2011,2888,1,2782,1,1,1,3,Low-Value,Lost
38760,10/04/2014,1971,3,22000,3,1,1,5,Low-Value,At Risk Customers
38761,16/11/2012,2481,2,18600,2,1,1,4,Low-Value,Can't Lose
38762,13/04/2015,1603,2,30000,3,1,1,5,Low-Value,At Risk Customers
38765,04/11/2011,2859,1,9000,1,1,1,3,Low-Value,Lost
38766,09/08/2017,754,2,19348,4,1,1,6,Mid-Value,Potential Loyalists
38767,28/12/2016,978,9,70000,4,1,1,6,Mid-Value,Potential Loyalists
38768,02/03/2015,1645,2,5750,3,1,1,5,Low-Value,At Risk Customers
38769,27/07/2018,402,13,86849.31,5,1,1,7,High-Value,Potential Loyalists
38770,21/12/2011,2812,1,7820,1,1,1,3,Low-Value,Lost
38771,12/10/2011,2882,1,3000,1,1,1,3,Low-Value,Lost
38773,01/12/2011,2832,1,1600,1,1,1,3,Low-Value,Lost
38775,28/09/2018,339,3,25000,5,1,1,7,High-Value,Potential Loyalists
38776,24/10/2011,2870,1,5000,1,1,1,3,Low-Value,Lost
38777,01/12/2011,2832,1,8750,1,1,1,3,Low-Value,Lost
38778,03/10/2011,2891,1,2500,1,1,1,3,Low-Value,Lost
38779,18/10/2011,2876,1,2500,1,1,1,3,Low-Value,Lost
38780,19/10/2011,2875,1,2000,1,1,1,3,Low-Value,Lost
38782,02/12/2011,2831,1,2000,1,1,1,3,Low-Value,Lost
38783,01/10/2011,2893,1,5000,1,1,1,3,Low-Value,Lost
38784,11/12/2012,2456,2,24500,2,1,1,4,Low-Value,Can't Lose
38785,28/04/2011,3049,1,3927.36,1,1,1,3,Low-Value,Lost
38786,16/08/2017,747,20,90000,4,1,1,6,Mid-Value,Potential Loyalists
38788,03/10/2018,334,13,32366,5,1,1,7,High-Value,Potential Loyalists
38789,27/10/2017,675,4,21000,5,1,1,7,High-Value,Potential Loyalists
38790,05/08/2013,2219,2,5000,2,1,1,4,Low-Value,Can't Lose
38791,11/10/2011,2883,1,8000,1,1,1,3,Low-Value,Lost
38792,09/12/2011,2824,1,2348,1,1,1,3,Low-Value,Lost
38793,26/10/2011,2868,1,5000,1,1,1,3,Low-Value,Lost
38794,19/12/2012,2448,3,8970,2,1,1,4,Low-Value,Can't Lose
38795,10/12/2013,2092,2,12000,2,1,1,4,Low-Value,Can't Lose
38947,18/05/2012,2663,1,2054.3,2,1,1,4,Low-Value,Can't Lose
38948,16/12/2011,2817,2,4000,1,1,1,3,Low-Value,Lost
38949,20/12/2013,2082,4,29650.03,2,1,1,4,Low-Value,Can't Lose
38950,31/12/2011,2802,1,2400,1,1,1,3,Low-Value,Lost
38951,27/02/2018,552,3,5600,5,1,1,7,High-Value,Potential Loyalists
38952,10/11/2012,2487,2,8000,2,1,1,4,Low-Value,Can't Lose
38953,23/11/2018,283,6,10530,5,1,1,7,High-Value,Potential Loyalists
38954,10/10/2011,2884,1,1600,1,1,1,3,Low-Value,Lost
38955,25/11/2013,2107,2,5940,2,1,1,4,Low-Value,Can't Lose
38957,16/01/2013,2420,4,24000,2,1,1,4,Low-Value,Can't Lose
38958,31/03/2018,520,3,19900.24,5,1,1,7,High-Value,Potential Loyalists
38959,09/03/2013,2368,4,29700,2,1,1,4,Low-Value,Can't Lose
38960,08/10/2012,2520,2,4000,2,1,1,4,Low-Value,Can't Lose
38961,31/12/2014,1706,2,12500,3,1,1,5,Low-Value,At Risk Customers
38962,06/12/2011,2827,1,2500,1,1,1,3,Low-Value,Lost
38963,06/06/2013,2279,4,38000,2,1,1,4,Low-Value,Can't Lose
38964,04/04/2012,2707,3,8100,2,1,1,4,Low-Value,Can't Lose
40100,21/12/2011,2812,1,3000,1,1,1,3,Low-Value,Lost
40101,15/11/2011,2848,1,2000,1,1,1,3,Low-Value,Lost
42953,23/11/2011,2840,1,2000,1,1,1,3,Low-Value,Lost
42954,31/12/2011,2802,1,3000,1,1,1,3,Low-Value,Lost
42955,08/04/2019,147,3,26245,5,1,1,7,High-Value,Potential Loyalists
42956,13/11/2011,2850,1,2000,1,1,1,3,Low-Value,Lost
42957,06/11/2014,1761,8,70000,3,1,1,5,Low-Value,At Risk Customers
42958,19/02/2013,2386,5,62500,2,1,1,4,Low-Value,Can't Lose
42959,02/11/2011,2861,1,20000,1,1,1,3,Low-Value,Lost
42960,30/06/2015,1525,13,94200,3,1,1,5,Low-Value,At Risk Customers
42961,29/10/2014,1769,9,41000,3,1,1,5,Low-Value,At Risk Customers
42962,31/12/2011,2802,1,20000,1,1,1,3,Low-Value,Lost
42963,31/12/2011,2802,1,1680,1,1,1,3,Low-Value,Lost
42964,31/12/2012,2436,3,5775,2,1,1,4,Low-Value,Can't Lose
42965,31/12/2012,2436,3,5775,2,1,1,4,Low-Value,Can't Lose
42966,30/06/2015,1525,5,15489.5,3,1,1,5,Low-Value,At Risk Customers
42967,31/12/2011,2802,3,4875,1,1,1,3,Low-Value,Lost
42968,29/11/2011,2834,1,1750,1,1,1,3,Low-Value,Lost
42969,16/11/2011,2847,1,5000,1,1,1,3,Low-Value,Lost
42970,31/12/2011,2802,1,1550,1,1,1,3,Low-Value,Lost
42971,31/12/2011,2802,1,1524,1,1,1,3,Low-Value,Lost
42972,31/12/2013,2071,2,3168,2,1,1,4,Low-Value,Can't Lose
42973,31/12/2011,2802,1,1590,1,1,1,3,Low-Value,Lost
42974,31/12/2014,1706,4,7691.7,3,1,1,5,Low-Value,At Risk Customers
42975,31/12/2011,2802,1,1734,1,1,1,3,Low-Value,Lost
42976,31/12/2013,2071,2,3468,2,1,1,4,Low-Value,Can't Lose
42977,31/12/2013,2071,3,5202,2,1,1,4,Low-Value,Can't Lose
42978,31/12/2013,2071,3,5202,2,1,1,4,Low-Value,Can't Lose
42979,31/12/2013,2071,3,5202,2,1,1,4,Low-Value,Can't Lose
42980,31/12/2013,2071,3,5202,2,1,1,4,Low-Value,Can't Lose
42981,31/12/2013,2071,3,5202,2,1,1,4,Low-Value,Can't Lose
42982,31/12/2011,2802,1,2040,1,1,1,3,Low-Value,Lost
42983,31/12/2011,2802,1,1920,1,1,1,3,Low-Value,Lost
42984,02/09/2017,730,4,6900,4,1,1,6,Mid-Value,Potential Loyalists
42985,31/12/2012,2436,2,3936,2,1,1,4,Low-Value,Can't Lose
42986,31/12/2013,2071,3,4978.5,2,1,1,4,Low-Value,Can't Lose
42987,31/12/2012,2436,2,3396,2,1,1,4,Low-Value,Can't Lose
42988,23/09/2016,1074,2,4101,4,1,1,6,Mid-Value,Potential Loyalists
42989,31/12/2014,1706,5,9020,3,1,1,5,Low-Value,At Risk Customers
42990,31/12/2012,2436,2,3024,2,1,1,4,Low-Value,Can't Lose
42991,31/12/2011,2802,1,1620,1,1,1,3,Low-Value,Lost
42992,31/12/2012,2436,2,4021.44,2,1,1,4,Low-Value,Can't Lose
42993,31/12/2011,2802,1,1598.52,1,1,1,3,Low-Value,Lost
42994,31/12/2011,2802,1,1596,1,1,1,3,Low-Value,Lost
42995,31/12/2012,2436,2,3240,2,1,1,4,Low-Value,Can't Lose
42996,31/12/2011,2802,1,1560,1,1,1,3,Low-Value,Lost
42997,30/09/2014,1798,4,7000,3,1,1,5,Low-Value,At Risk Customers
42998,27/09/2015,1436,5,8800,3,1,1,5,Low-Value,At Risk Customers
42999,17/11/2015,1385,5,11050,3,1,1,5,Low-Value,At Risk Customers
43000,17/12/2013,2085,3,5256,2,1,1,4,Low-Value,Can't Lose
43001,31/12/2014,1706,3,6000,3,1,1,5,Low-Value,At Risk Customers
43002,28/09/2017,704,9,16480.64,4,1,1,6,Mid-Value,Potential Loyalists
43003,30/09/2013,2163,3,5500,2,1,1,4,Low-Value,Can't Lose
43004,31/12/2011,2802,1,2400,1,1,1,3,Low-Value,Lost
43005,31/12/2011,2802,1,1800,1,1,1,3,Low-Value,Lost
43006,27/10/2015,1406,2,4900,3,1,1,5,Low-Value,At Risk Customers
43007,31/12/2014,1706,4,7600,3,1,1,5,Low-Value,At Risk Customers
43008,19/12/2011,2814,1,2000,1,1,1,3,Low-Value,Lost
43009,28/09/2017,704,12,28511,4,1,1,6,Mid-Value,Potential Loyalists
43010,31/12/2011,2802,1,1500,1,1,1,3,Low-Value,Lost
43011,31/12/2012,2436,2,3600,2,1,1,4,Low-Value,Can't Lose
43012,31/12/2014,1706,3,5800,3,1,1,5,Low-Value,At Risk Customers
43013,01/12/2015,1371,5,9138,3,1,1,5,Low-Value,At Risk Customers
43014,31/12/2011,2802,1,1800,1,1,1,3,Low-Value,Lost
43015,31/12/2011,2802,1,1750,1,1,1,3,Low-Value,Lost
43016,30/09/2014,1798,4,7400,3,1,1,5,Low-Value,At Risk Customers
43017,30/09/2014,1798,4,7900,3,1,1,5,Low-Value,At Risk Customers
43018,28/09/2017,704,3,5400,4,1,1,6,Mid-Value,Potential Loyalists
43019,11/03/2019,175,5,10737,5,1,1,7,High-Value,Potential Loyalists
43020,31/12/2011,2802,1,2700,1,1,1,3,Low-Value,Lost
43021,14/01/2015,1692,5,13770,3,1,1,5,Low-Value,At Risk Customers
43022,20/12/2013,2082,3,7473.54,2,1,1,4,Low-Value,Can't Lose
43023,31/12/2012,2436,2,4050,2,1,1,4,Low-Value,Can't Lose
43024,16/03/2018,535,15,26607.99,5,1,1,7,High-Value,Potential Loyalists
43025,19/12/2015,1353,5,9050.4,4,1,1,6,Mid-Value,Potential Loyalists
43026,30/09/2013,2163,3,6080.04,2,1,1,4,Low-Value,Can't Lose
43027,28/09/2017,704,8,15580,4,1,1,6,Mid-Value,Potential Loyalists
43028,05/12/2011,2828,1,3500,1,1,1,3,Low-Value,Lost
43029,31/12/2011,2802,1,2170,1,1,1,3,Low-Value,Lost
43030,31/12/2011,2802,1,1932,1,1,1,3,Low-Value,Lost
43031,31/12/2011,2802,1,2700,1,1,1,3,Low-Value,Lost
